,chr,start,end,saf,gene_name,SAF_stratified_label
47609,chr5,76800000,77000000,0.054,S100Z,Medium_SAF
47611,chr5,76800000,77000000,0.054,CRHBP,Medium_SAF
47613,chr5,77000000,77200000,0.07,AGGF1,Medium_SAF
47615,chr5,77000000,77200000,0.07,SNORA47,Medium_SAF
47617,chr5,77000000,77200000,0.07,ZBED3,Medium_SAF
47619,chr5,77000000,77200000,0.07,ZBED3-AS1,Medium_SAF
47621,chr5,77200000,77400000,0.0815,PDE8B,Medium_SAF
47623,chr5,77400000,77600000,0.073,WDR41,Medium_SAF
47625,chr5,77400000,77600000,0.073,RPL7P23,Medium_SAF
47627,chr5,77600000,77800000,0.0885,OTP,Medium_SAF
47629,chr5,77600000,77800000,0.0885,TBCA,Medium_SAF
47631,chr5,77600000,77800000,0.0885,ACTBP2,Medium_SAF
47633,chr5,77800000,78000000,0.084,LOC101929154,Medium_SAF
47635,chr5,78000000,78200000,0.0935,AP3B1,Medium_SAF
47637,chr5,78200000,78400000,0.1005,SCAMP1,Medium_SAF
47639,chr5,78200000,78400000,0.1005,SCAMP1-AS1,Medium_SAF
47643,chr5,78400000,78600000,0.1315,LHFPL2,Medium_SAF
47644,chr5,78400000,78600000,0.1315,LHFPL2,Medium_SAF
47645,chr5,78400000,78600000,0.1315,LHFPL2,Medium_SAF
47648,chr5,78800000,79000000,0.1025,ARSB,Medium_SAF
47649,chr5,78800000,79000000,0.1025,ARSB,Medium_SAF
47651,chr5,79000000,79200000,0.0785,DMGDH,Medium_SAF
47653,chr5,79000000,79200000,0.0785,BHMT2,Medium_SAF
47655,chr5,79000000,79200000,0.0785,BHMT,Medium_SAF
47658,chr5,79200000,79400000,0.0855,JMY,Medium_SAF
47659,chr5,79200000,79400000,0.0855,JMY,Medium_SAF
47661,chr5,79200000,79400000,0.0855,RPS3AP20,Medium_SAF
47663,chr5,79400000,79600000,0.0785,HOMER1,Medium_SAF
47665,chr5,79600000,79800000,0.064,TENT2,Medium_SAF
47667,chr5,79600000,79800000,0.064,CMYA5,Medium_SAF
47669,chr5,79800000,80000000,0.0635,MTX3,Medium_SAF
47671,chr5,79800000,80000000,0.0635,THBS4,Medium_SAF
47675,chr5,80000000,80200000,0.054,SERINC5,Medium_SAF
47676,chr5,80000000,80200000,0.054,SERINC5,Medium_SAF
47677,chr5,80000000,80200000,0.054,SERINC5,Medium_SAF
47679,chr5,80200000,80400000,0.0505,SPZ1,Medium_SAF
47681,chr5,80200000,80400000,0.0505,RBMX2P5,Medium_SAF
47684,chr5,80400000,80600000,0.044,ZFYVE16,Medium_SAF
47685,chr5,80400000,80600000,0.044,ZFYVE16,Medium_SAF
47687,chr5,80400000,80600000,0.044,FAM151B,Medium_SAF
47689,chr5,80400000,80600000,0.044,RPL7P24,Medium_SAF
47691,chr5,80400000,80600000,0.044,ANKRD34B,Medium_SAF
47693,chr5,80600000,80800000,0.0395,MTRNR2L2,Low_SAF
47695,chr5,80600000,80800000,0.0395,DHFR,Low_SAF
47697,chr5,80600000,80800000,0.0395,MSH3,Low_SAF
47699,chr5,80800000,81000000,0.0375,RASGRF2,Low_SAF
47701,chr5,80800000,81000000,0.0375,RASGRF2-AS1,Low_SAF
47703,chr5,81200000,81400000,0.0405,CKMT2,Low_SAF
47705,chr5,81200000,81400000,0.0405,CKMT2-AS1,Low_SAF
47707,chr5,81200000,81400000,0.0405,ZCCHC9,Low_SAF
47709,chr5,81200000,81400000,0.0405,ACOT12,Low_SAF
47715,chr5,81600000,81800000,0.048,SSBP2,Medium_SAF
47716,chr5,81600000,81800000,0.048,SSBP2,Medium_SAF
47717,chr5,81600000,81800000,0.048,SSBP2,Medium_SAF
47718,chr5,81600000,81800000,0.048,SSBP2,Medium_SAF
47719,chr5,81600000,81800000,0.048,SSBP2,Medium_SAF
47721,chr5,81800000,82000000,0.049,SEM1P1,Medium_SAF
47725,chr5,81800000,82000000,0.049,ATG10,Medium_SAF
47726,chr5,81800000,82000000,0.049,ATG10,Medium_SAF
47727,chr5,81800000,82000000,0.049,ATG10,Medium_SAF
47729,chr5,82200000,82400000,0.0315,RPS23,Low_SAF
47731,chr5,82200000,82400000,0.0315,ATP6AP1L,Low_SAF
47733,chr5,82800000,83000000,0.0355,LINC01338,Low_SAF
47735,chr5,83000000,83200000,0.0515,TMEM167A,Medium_SAF
47737,chr5,83000000,83200000,0.0515,XRCC4,Medium_SAF
47741,chr5,83400000,83600000,0.0395,VCAN,Low_SAF
47742,chr5,83400000,83600000,0.0395,VCAN,Low_SAF
47743,chr5,83400000,83600000,0.0395,VCAN,Low_SAF
47745,chr5,83600000,83800000,0.028,HAPLN1,Low_SAF
47747,chr5,83800000,84000000,0.036,RNU4-11P,Low_SAF
47748,chr5,83800000,84000000,0.036,RNU4-11P,Low_SAF
47750,chr5,84200000,84400000,0.0285,EDIL3-DT,Low_SAF
47755,chr5,84200000,84400000,0.0285,EDIL3,Low_SAF
47756,chr5,84200000,84400000,0.0285,EDIL3,Low_SAF
47757,chr5,84200000,84400000,0.0285,EDIL3,Low_SAF
47758,chr5,84200000,84400000,0.0285,EDIL3,Low_SAF
47760,chr5,86600000,86800000,0.028,COX7C,Low_SAF
47762,chr5,87000000,87200000,0.049,LOC101929380,Medium_SAF
47764,chr5,87000000,87200000,0.049,MIR4280HG,Medium_SAF
47766,chr5,87200000,87400000,0.0475,RASA1,Medium_SAF
47768,chr5,87400000,87600000,0.025,CCNH,Low_SAF
47769,chr5,87400000,87600000,0.025,CCNH,Low_SAF
47771,chr5,87600000,87800000,0.0235,LINC02488,Low_SAF
47773,chr5,88200000,88400000,0.0225,TMEM161B,Low_SAF
47774,chr5,88200000,88400000,0.0225,TMEM161B,Low_SAF
47776,chr5,88200000,88400000,0.0225,TMEM161B-DT,Low_SAF
47777,chr5,88200000,88400000,0.0225,TMEM161B-DT,Low_SAF
47779,chr5,88200000,88400000,0.0225,RPS3AP22,Low_SAF
47780,chr5,88200000,88400000,0.0225,RPS3AP22,Low_SAF
47782,chr5,88600000,88800000,0.0215,LINC00461,Low_SAF
47784,chr5,88600000,88800000,0.0215,MEF2C-AS2,Low_SAF
47787,chr5,88600000,88800000,0.0215,MEF2C,Low_SAF
47788,chr5,88600000,88800000,0.0215,MEF2C,Low_SAF
47790,chr5,88800000,89000000,0.0355,MEF2C-AS1,Low_SAF
47792,chr5,90200000,90400000,0.0205,LINC01339,Low_SAF
47794,chr5,90400000,90600000,0.024,CETN3,Low_SAF
47796,chr5,90400000,90600000,0.024,LOC731157,Low_SAF
47798,chr5,90400000,90600000,0.024,MBLAC2,Low_SAF
47800,chr5,90400000,90600000,0.024,POLR3G,Low_SAF
47802,chr5,90400000,90600000,0.024,ADGRV1,Low_SAF
47804,chr5,90400000,90600000,0.024,LYSMD3,Low_SAF
47806,chr5,91200000,91400000,0.041,RNU4-90P,Low_SAF
47810,chr5,91200000,91400000,0.041,LUCAT1,Low_SAF
47811,chr5,91200000,91400000,0.041,LUCAT1,Low_SAF
47812,chr5,91200000,91400000,0.041,LUCAT1,Low_SAF
47814,chr5,91200000,91400000,0.041,ARRDC3,Low_SAF
47816,chr5,91200000,91400000,0.041,ARRDC3-AS1,Low_SAF
47819,chr5,93400000,93600000,0.0525,NR2F1-AS1,Medium_SAF
47820,chr5,93400000,93600000,0.0525,NR2F1-AS1,Medium_SAF
47822,chr5,93400000,93600000,0.0525,NR2F1,Medium_SAF
47824,chr5,93600000,93800000,0.0565,FAM172A,Medium_SAF
47826,chr5,93600000,93800000,0.0565,NPM1P27,Medium_SAF
47828,chr5,93600000,93800000,0.0565,POU5F2,Medium_SAF
47830,chr5,94400000,94600000,0.0305,MTCYBP35,Low_SAF
47832,chr5,94400000,94600000,0.0305,MTND6P3,Low_SAF
47834,chr5,94600000,94800000,0.04,KIAA0825,Low_SAF
47836,chr5,94600000,94800000,0.04,SLF1,Low_SAF
47838,chr5,94800000,95000000,0.0265,MCTP1,Low_SAF
47840,chr5,95200000,95400000,0.0345,FAM81B,Low_SAF
47842,chr5,95400000,95600000,0.048,SKIC3,Medium_SAF
47844,chr5,95400000,95600000,0.048,ARSK,Medium_SAF
47846,chr5,95600000,95800000,0.106,GPR150,Medium_SAF
47848,chr5,95600000,95800000,0.106,RFESD,Medium_SAF
47850,chr5,95600000,95800000,0.106,SPATA9,Medium_SAF
47852,chr5,95600000,95800000,0.106,RHOBTB3,Medium_SAF
47854,chr5,95800000,96000000,0.122,GLRX,Medium_SAF
47856,chr5,95800000,96000000,0.122,LINC01554,Medium_SAF
47858,chr5,95800000,96000000,0.122,ELL2,Medium_SAF
47860,chr5,95800000,96000000,0.122,LOC101929710,Medium_SAF
47862,chr5,96000000,96200000,0.1555,MIR583HG,Medium_SAF
47864,chr5,96400000,96600000,0.127,PCSK1,Medium_SAF
47866,chr5,96600000,96800000,0.104,CAST,Medium_SAF
47868,chr5,96800000,97000000,0.12,ERAP1,Medium_SAF
47870,chr5,96800000,97000000,0.12,ERAP2,Medium_SAF
47872,chr5,96800000,97000000,0.12,LNPEP,Medium_SAF
47874,chr5,97000000,97200000,0.0825,LIX1,Medium_SAF
47876,chr5,97000000,97200000,0.0825,RIOK2,Medium_SAF
47878,chr5,97400000,97600000,0.054,LINC01340,Medium_SAF
47884,chr5,98600000,98800000,0.0575,RGMB,Medium_SAF
47885,chr5,98600000,98800000,0.0575,RGMB,Medium_SAF
47886,chr5,98600000,98800000,0.0575,RGMB,Medium_SAF
47887,chr5,98600000,98800000,0.0575,RGMB,Medium_SAF
47888,chr5,98600000,98800000,0.0575,RGMB,Medium_SAF
47890,chr5,98600000,98800000,0.0575,RGMB-AS1,Medium_SAF
47892,chr5,98800000,99000000,0.049,CHD1,Medium_SAF
47894,chr5,98800000,99000000,0.049,CHD1-DT,Medium_SAF
47896,chr5,100000000,100200000,0.021,MTCYBP22,Low_SAF
47898,chr5,100000000,100200000,0.021,MTND6P22,Low_SAF
47900,chr5,100000000,100200000,0.021,MTND4P35,Low_SAF
47902,chr5,100000000,100200000,0.021,MTCO3P22,Low_SAF
47904,chr5,100000000,100200000,0.021,MTATP6P2,Low_SAF
47906,chr5,100000000,100200000,0.021,MTCO2P22,Low_SAF
47908,chr5,100000000,100200000,0.021,MTCO1P22,Low_SAF
47910,chr5,100400000,100600000,0.026,FAM174A,Low_SAF
47912,chr5,100600000,100800000,0.0245,RN7SKP62,Low_SAF
47914,chr5,100800000,101000000,0.028,ST8SIA4,Low_SAF
47916,chr5,102200000,102400000,0.0245,SLCO4C1,Low_SAF
47918,chr5,102400000,102600000,0.0245,SLCO6A1,Low_SAF
47920,chr5,102600000,102800000,0.0395,PAM,Low_SAF
47922,chr5,103000000,103200000,0.033,GIN1,Low_SAF
47924,chr5,103000000,103200000,0.033,PPIP5K2,Low_SAF
47926,chr5,103200000,103400000,0.045,MACIR,Medium_SAF
47929,chr5,103400000,103600000,0.0345,NUDT12,Low_SAF
47930,chr5,103400000,103600000,0.0345,NUDT12,Low_SAF
47932,chr5,104000000,104200000,0.0385,NIHCOLE,Low_SAF
47934,chr5,104000000,104200000,0.0385,RNU1-140P,Low_SAF
47936,chr5,104800000,105000000,0.0365,LOC105379109,Low_SAF
47945,chr5,107200000,107400000,0.03,EFNA5,Low_SAF
47946,chr5,107200000,107400000,0.03,EFNA5,Low_SAF
47947,chr5,107200000,107400000,0.03,EFNA5,Low_SAF
47948,chr5,107200000,107400000,0.03,EFNA5,Low_SAF
47949,chr5,107200000,107400000,0.03,EFNA5,Low_SAF
47950,chr5,107200000,107400000,0.03,EFNA5,Low_SAF
47951,chr5,107200000,107400000,0.03,EFNA5,Low_SAF
47952,chr5,107200000,107400000,0.03,EFNA5,Low_SAF
47954,chr5,108200000,108400000,0.036,FBXL17,Low_SAF
47959,chr5,108600000,108800000,0.0555,LINC01023,Medium_SAF
47960,chr5,108600000,108800000,0.0555,LINC01023,Medium_SAF
47961,chr5,108600000,108800000,0.0555,LINC01023,Medium_SAF
47962,chr5,108600000,108800000,0.0555,LINC01023,Medium_SAF
47965,chr5,108600000,108800000,0.0555,FER,Medium_SAF
47966,chr5,108600000,108800000,0.0555,FER,Medium_SAF
47968,chr5,109000000,109200000,0.0575,GJA1P1,Medium_SAF
47970,chr5,109400000,109600000,0.0275,PJA2,Low_SAF
47973,chr5,109600000,109800000,0.0265,MAN2A1,Low_SAF
47974,chr5,109600000,109800000,0.0265,MAN2A1,Low_SAF
47976,chr5,109600000,109800000,0.0265,RN7SKP230,Low_SAF
47979,chr5,110600000,110800000,0.0195,TMEM232,Low_SAF
47980,chr5,110600000,110800000,0.0195,TMEM232,Low_SAF
47982,chr5,110600000,110800000,0.0195,SLC25A46,Low_SAF
47984,chr5,111000000,111200000,0.026,TSLP,Low_SAF
47986,chr5,111000000,111200000,0.026,WDR36,Low_SAF
47988,chr5,111000000,111200000,0.026,RPS3AP21,Low_SAF
47990,chr5,111200000,111400000,0.0295,CAMK4,Low_SAF
47992,chr5,111400000,111600000,0.0495,STARD4,Medium_SAF
47993,chr5,111400000,111600000,0.0495,STARD4,Medium_SAF
47995,chr5,111600000,111800000,0.062,NREP,Medium_SAF
47997,chr5,112000000,112200000,0.041,EPB41L4A-AS1,Low_SAF
47999,chr5,112200000,112400000,0.028,EPB41L4A,Low_SAF
48001,chr5,112400000,112600000,0.0345,EPB41L4A-DT,Low_SAF
48003,chr5,112600000,112800000,0.0775,LINC02200,Medium_SAF
48005,chr5,112600000,112800000,0.0775,APC,Medium_SAF
48007,chr5,112800000,113000000,0.0605,SRP19,Medium_SAF
48009,chr5,112800000,113000000,0.0605,ZRSR2P1,Medium_SAF
48011,chr5,112800000,113000000,0.0605,REEP5,Medium_SAF
48014,chr5,112800000,113000000,0.0605,DCP2,Medium_SAF
48015,chr5,112800000,113000000,0.0605,DCP2,Medium_SAF
48019,chr5,113200000,113400000,0.037,MCC,Low_SAF
48020,chr5,113200000,113400000,0.037,MCC,Low_SAF
48021,chr5,113200000,113400000,0.037,MCC,Low_SAF
48023,chr5,113400000,113600000,0.0365,TSSK1B,Low_SAF
48025,chr5,113400000,113600000,0.0365,YTHDC2,Low_SAF
48028,chr5,114000000,114200000,0.0365,KCNN2,Low_SAF
48029,chr5,114000000,114200000,0.0365,KCNN2,Low_SAF
48031,chr5,115000000,115200000,0.022,TRIM36-IT1,Low_SAF
48032,chr5,115000000,115200000,0.022,TRIM36-IT1,Low_SAF
48035,chr5,115000000,115200000,0.022,TRIM36,Low_SAF
48036,chr5,115000000,115200000,0.022,TRIM36,Low_SAF
48037,chr5,115000000,115200000,0.022,TRIM36,Low_SAF
48038,chr5,115000000,115200000,0.022,TRIM36,Low_SAF
48040,chr5,115200000,115400000,0.0505,PGGT1B,Medium_SAF
48042,chr5,115200000,115400000,0.0505,CCDC112,Medium_SAF
48044,chr5,115400000,115600000,0.0485,FEM1C,Medium_SAF
48046,chr5,115600000,115800000,0.0365,TICAM2,Low_SAF
48048,chr5,115600000,115800000,0.0365,TMED7,Low_SAF
48050,chr5,115600000,115800000,0.0365,TMED7 TMED7-TICAM2,Low_SAF
48052,chr5,115600000,115800000,0.0365,TMED7-TICAM2,Low_SAF
48054,chr5,115800000,116000000,0.053,CDO1,Medium_SAF
48056,chr5,115800000,116000000,0.053,AP3S1,Medium_SAF
48058,chr5,115800000,116000000,0.053,ATG12,Medium_SAF
48060,chr5,115800000,116000000,0.053,LINCADL,Medium_SAF
48062,chr5,115800000,116000000,0.053,LVRN,Medium_SAF
48064,chr5,116000000,116200000,0.0325,ARL14EPL,Low_SAF
48066,chr5,116000000,116200000,0.0325,COMMD10,Low_SAF
48071,chr5,116400000,116600000,0.0305,SEMA6A,Low_SAF
48072,chr5,116400000,116600000,0.0305,SEMA6A,Low_SAF
48073,chr5,116400000,116600000,0.0305,SEMA6A,Low_SAF
48074,chr5,116400000,116600000,0.0305,SEMA6A,Low_SAF
48076,chr5,116400000,116600000,0.0305,RPS14P8,Low_SAF
48078,chr5,116600000,116800000,0.027,RPS17P2,Low_SAF
48080,chr5,117400000,117600000,0.0425,LINC00992,Low_SAF
48081,chr5,117400000,117600000,0.0425,LINC00992,Low_SAF
48083,chr5,117600000,117800000,0.052,LINC02147,Medium_SAF
48085,chr5,118400000,118600000,0.0535,LINC02208,Medium_SAF
48087,chr5,118800000,119000000,0.035,PTMAP2,Low_SAF
48090,chr5,118800000,119000000,0.035,DTWD2,Low_SAF
48091,chr5,118800000,119000000,0.035,DTWD2,Low_SAF
48093,chr5,119000000,119200000,0.0585,DMXL1,Medium_SAF
48095,chr5,119000000,119200000,0.0585,SEPTIN7P10,Medium_SAF
48097,chr5,119200000,119400000,0.0555,TNFAIP8,Medium_SAF
48099,chr5,119400000,119600000,0.0355,HSD17B4,Low_SAF
48101,chr5,119600000,119800000,0.025,FAM170A,Low_SAF
48104,chr5,120400000,120600000,0.051,PRR16,Medium_SAF
48105,chr5,120400000,120600000,0.051,PRR16,Medium_SAF
48107,chr5,121800000,122000000,0.0225,FTMT,Low_SAF
48108,chr5,121800000,122000000,0.0225,FTMT,Low_SAF
48110,chr5,121800000,122000000,0.0225,SRFBP1,Low_SAF
48111,chr5,121800000,122000000,0.0225,SRFBP1,Low_SAF
48113,chr5,122000000,122200000,0.0315,LOX,Low_SAF
48115,chr5,122000000,122200000,0.0315,ZNF474,Low_SAF
48117,chr5,122000000,122200000,0.0315,LOC100505841,Low_SAF
48119,chr5,122200000,122400000,0.0265,SNCAIP,Low_SAF
48121,chr5,122400000,122600000,0.0195,MGC32805,Low_SAF
48123,chr5,122600000,122800000,0.0235,SNX2,Low_SAF
48125,chr5,122800000,123000000,0.039,SNX24,Low_SAF
48127,chr5,123000000,123200000,0.0365,PPIC,Low_SAF
48129,chr5,123000000,123200000,0.0365,PRDM6,Low_SAF
48131,chr5,123400000,123600000,0.0345,CEP120,Low_SAF
48135,chr5,123400000,123600000,0.0345,CSNK1G3,Low_SAF
48136,chr5,123400000,123600000,0.0345,CSNK1G3,Low_SAF
48137,chr5,123400000,123600000,0.0345,CSNK1G3,Low_SAF
48145,chr5,124400000,124600000,0.032,LINC01170,Low_SAF
48146,chr5,124400000,124600000,0.032,LINC01170,Low_SAF
48147,chr5,124400000,124600000,0.032,LINC01170,Low_SAF
48148,chr5,124400000,124600000,0.032,LINC01170,Low_SAF
48149,chr5,124400000,124600000,0.032,LINC01170,Low_SAF
48150,chr5,124400000,124600000,0.032,LINC01170,Low_SAF
48151,chr5,124400000,124600000,0.032,LINC01170,Low_SAF
48156,chr5,124600000,124800000,0.0335,ZNF608,Low_SAF
48157,chr5,124600000,124800000,0.0335,ZNF608,Low_SAF
48158,chr5,124600000,124800000,0.0335,ZNF608,Low_SAF
48159,chr5,124600000,124800000,0.0335,ZNF608,Low_SAF
48161,chr5,124800000,125000000,0.0265,LINC02240,Low_SAF
48163,chr5,126200000,126400000,0.032,GRAMD2B,Low_SAF
48165,chr5,126400000,126600000,0.056,ALDH7A1,Medium_SAF
48167,chr5,126600000,126800000,0.0585,PHAX,Medium_SAF
48169,chr5,126600000,126800000,0.0585,TEX43,Medium_SAF
48171,chr5,126600000,126800000,0.0585,LMNB1-DT,Medium_SAF
48173,chr5,126600000,126800000,0.0585,LMNB1,Medium_SAF
48175,chr5,126800000,127000000,0.05,MARCHF3,Medium_SAF
48177,chr5,127000000,127200000,0.0435,C5orf63,Medium_SAF
48181,chr5,127200000,127400000,0.04,MEGF10,Low_SAF
48182,chr5,127200000,127400000,0.04,MEGF10,Low_SAF
48183,chr5,127200000,127400000,0.04,MEGF10,Low_SAF
48185,chr5,127400000,127600000,0.0305,PRRC1,Low_SAF
48187,chr5,127600000,127800000,0.033,CTXN3,Low_SAF
48189,chr5,127600000,127800000,0.033,CCDC192,Low_SAF
48191,chr5,127800000,128000000,0.058,SLC12A2-DT,Medium_SAF
48193,chr5,128000000,128200000,0.051,SLC12A2,Medium_SAF
48195,chr5,128200000,128400000,0.0435,FBN2,Medium_SAF
48197,chr5,128400000,128600000,0.039,SLC27A6,Low_SAF
48199,chr5,129000000,129200000,0.032,ISOC1,Low_SAF
48201,chr5,129400000,129600000,0.0245,ADAMTS19,Low_SAF
48203,chr5,129400000,129600000,0.0245,ADAMTS19-AS1,Low_SAF
48205,chr5,129600000,129800000,0.026,MINAR2,Low_SAF
48207,chr5,129800000,130000000,0.0235,CHSY3,Low_SAF
48209,chr5,130000000,130200000,0.027,RNA5SP191,Low_SAF
48212,chr5,131000000,131200000,0.027,HINT1,Low_SAF
48215,chr5,131000000,131200000,0.027,LYRM7,Low_SAF
48217,chr5,131200000,131400000,0.07,CDC42SE2,Medium_SAF
48219,chr5,131400000,131600000,0.0575,RAPGEF6,Medium_SAF
48221,chr5,131600000,131800000,0.067,FNIP1,Medium_SAF
48223,chr5,131800000,132000000,0.0535,MEIKIN,Medium_SAF
48225,chr5,131800000,132000000,0.0535,ACSL6,Medium_SAF
48227,chr5,132000000,132200000,0.082,IL3,Medium_SAF
48229,chr5,132000000,132200000,0.082,CSF2,Medium_SAF
48232,chr5,132200000,132400000,0.108,P4HA2,Medium_SAF
48235,chr5,132200000,132400000,0.108,PDLIM4,Medium_SAF
48238,chr5,132200000,132400000,0.108,SLC22A4,Medium_SAF
48241,chr5,132200000,132400000,0.108,SLC22A5,Medium_SAF
48244,chr5,132200000,132400000,0.108,MIR3936HG,Medium_SAF
48246,chr5,132400000,132600000,0.1155,IRF1-AS1,Medium_SAF
48248,chr5,132400000,132600000,0.1155,LINC02863,Medium_SAF
48250,chr5,132400000,132600000,0.1155,IRF1,Medium_SAF
48252,chr5,132400000,132600000,0.1155,IL5,Medium_SAF
48254,chr5,132400000,132600000,0.1155,RAD50,Medium_SAF
48256,chr5,132600000,132800000,0.112,IL13,Medium_SAF
48258,chr5,132600000,132800000,0.112,IL4,Medium_SAF
48260,chr5,132600000,132800000,0.112,KIF3A,Medium_SAF
48262,chr5,132600000,132800000,0.112,CCNI2,Medium_SAF
48264,chr5,132600000,132800000,0.112,SEPTIN8,Medium_SAF
48266,chr5,132800000,133000000,0.102,SOWAHA,Medium_SAF
48268,chr5,132800000,133000000,0.102,SHROOM1,Medium_SAF
48270,chr5,132800000,133000000,0.102,GDF9,Medium_SAF
48272,chr5,132800000,133000000,0.102,UQCRQ,Medium_SAF
48274,chr5,132800000,133000000,0.102,LEAP2,Medium_SAF
48276,chr5,132800000,133000000,0.102,AFF4,Medium_SAF
48278,chr5,133000000,133200000,0.0605,ZCCHC10,Medium_SAF
48279,chr5,133000000,133200000,0.0605,ZCCHC10,Medium_SAF
48281,chr5,133000000,133200000,0.0605,HSPA4,Medium_SAF
48282,chr5,133000000,133200000,0.0605,HSPA4,Medium_SAF
48284,chr5,133200000,133400000,0.046,FSTL4,Medium_SAF
48286,chr5,133800000,134000000,0.064,C5orf15,Medium_SAF
48288,chr5,133800000,134000000,0.064,VDAC1,Medium_SAF
48290,chr5,134000000,134200000,0.1485,TCF7,Medium_SAF
48292,chr5,134000000,134200000,0.1485,SKP1,Medium_SAF
48294,chr5,134200000,134400000,0.2225,PPP2CA,High_SAF
48296,chr5,134200000,134400000,0.2225,PPP2CA-DT,High_SAF
48298,chr5,134200000,134400000,0.2225,CDKL3,High_SAF
48300,chr5,134200000,134400000,0.2225,UBE2B,High_SAF
48302,chr5,134400000,134600000,0.2835,CDKN2AIPNL,High_SAF
48304,chr5,134400000,134600000,0.2835,LINC01843,High_SAF
48307,chr5,134400000,134600000,0.2835,JADE2,High_SAF
48308,chr5,134400000,134600000,0.2835,JADE2,High_SAF
48310,chr5,134600000,134800000,0.245,SAR1B,High_SAF
48312,chr5,134600000,134800000,0.245,SEC24A,High_SAF
48314,chr5,134600000,134800000,0.245,CAMLG,High_SAF
48316,chr5,134600000,134800000,0.245,DDX46,High_SAF
48318,chr5,134800000,135000000,0.196,C5orf24,High_SAF
48320,chr5,134800000,135000000,0.196,TXNDC15,High_SAF
48322,chr5,134800000,135000000,0.196,PCBD2,High_SAF
48324,chr5,134800000,135000000,0.196,MTND6P4,High_SAF
48326,chr5,134800000,135000000,0.196,MTCYBP18,High_SAF
48328,chr5,134800000,135000000,0.196,MTND5P11,High_SAF
48330,chr5,134800000,135000000,0.196,MTND4P12,High_SAF
48332,chr5,134800000,135000000,0.196,MTND4LP30,High_SAF
48334,chr5,134800000,135000000,0.196,CATSPER3,High_SAF
48336,chr5,135000000,135200000,0.1405,PITX1-AS1,Medium_SAF
48338,chr5,135000000,135200000,0.1405,PITX1,Medium_SAF
48340,chr5,135000000,135200000,0.1405,EPIST,Medium_SAF
48342,chr5,135200000,135400000,0.14,MACROH2A1,Medium_SAF
48344,chr5,135400000,135600000,0.078,TIFAB,Medium_SAF
48346,chr5,135400000,135600000,0.078,NEUROG1,Medium_SAF
48348,chr5,135400000,135600000,0.078,CXCL14,Medium_SAF
48350,chr5,135400000,135600000,0.078,SLC25A48,Medium_SAF
48352,chr5,135800000,136000000,0.051,IL9,Medium_SAF
48354,chr5,135800000,136000000,0.051,FBXL21P,Medium_SAF
48356,chr5,135800000,136000000,0.051,LECT2,Medium_SAF
48358,chr5,136000000,136200000,0.065,TGFBI,Medium_SAF
48360,chr5,136000000,136200000,0.065,VTRNA2-1,Medium_SAF
48362,chr5,136000000,136200000,0.065,SMAD5,Medium_SAF
48364,chr5,136000000,136200000,0.065,SMIM32,Medium_SAF
48368,chr5,136200000,136400000,0.045,TRPC7,Medium_SAF
48369,chr5,136200000,136400000,0.045,TRPC7,Medium_SAF
48370,chr5,136200000,136400000,0.045,TRPC7,Medium_SAF
48372,chr5,136800000,137000000,0.048,ANKRD49P3,Medium_SAF
48374,chr5,136800000,137000000,0.048,SPOCK1,Medium_SAF
48376,chr5,137600000,137800000,0.098,KLHL3,Medium_SAF
48378,chr5,137600000,137800000,0.098,HNRNPA0,Medium_SAF
48380,chr5,137800000,138000000,0.114,NPY6R,Medium_SAF
48382,chr5,137800000,138000000,0.114,MYOT,Medium_SAF
48384,chr5,137800000,138000000,0.114,PKD2L2,Medium_SAF
48386,chr5,138000000,138200000,0.188,FAM13B,Medium_SAF
48388,chr5,138000000,138200000,0.188,WNT8A,Medium_SAF
48390,chr5,138000000,138200000,0.188,NME5,Medium_SAF
48392,chr5,138000000,138200000,0.188,BRD8,Medium_SAF
48394,chr5,138000000,138200000,0.188,KIF20A,Medium_SAF
48396,chr5,138200000,138400000,0.274,CDC23,High_SAF
48398,chr5,138200000,138400000,0.274,GFRA3,High_SAF
48400,chr5,138200000,138400000,0.274,CDC25C,High_SAF
48402,chr5,138200000,138400000,0.274,FAM53C,High_SAF
48404,chr5,138200000,138400000,0.274,KDM3B,High_SAF
48406,chr5,138400000,138600000,0.323,REEP2,High_SAF
48408,chr5,138400000,138600000,0.323,EGR1,High_SAF
48410,chr5,138400000,138600000,0.323,ETF1,High_SAF
48412,chr5,138400000,138600000,0.323,HSPA9,High_SAF
48414,chr5,138400000,138600000,0.323,SNORD63,High_SAF
48416,chr5,138600000,138800000,0.312,CTNNA1-AS1,High_SAF
48421,chr5,138600000,138800000,0.312,CTNNA1,High_SAF
48422,chr5,138600000,138800000,0.312,CTNNA1,High_SAF
48423,chr5,138600000,138800000,0.312,CTNNA1,High_SAF
48424,chr5,138600000,138800000,0.312,CTNNA1,High_SAF
48426,chr5,138800000,139000000,0.274,LRRTM2,High_SAF
48428,chr5,139000000,139200000,0.297,SIL1,High_SAF
48430,chr5,139200000,139400000,0.3355,MATR3,High_SAF
48432,chr5,139200000,139400000,0.3355,MATR3 SNHG4,High_SAF
48434,chr5,139200000,139400000,0.3355,SNORA74D,High_SAF
48436,chr5,139200000,139400000,0.3355,SNORA74A,High_SAF
48438,chr5,139200000,139400000,0.3355,PAIP2,High_SAF
