,chr,start,end,saf,gene_name,SAF_stratified_label
41442,chr2,238000000,238200000,0.6695,ESPNL,High_SAF
41444,chr2,238000000,238200000,0.6695,KLHL30,High_SAF
41446,chr2,238000000,238200000,0.6695,ERFE,High_SAF
41448,chr2,238200000,238400000,0.619,ILKAP,High_SAF
41450,chr2,238200000,238400000,0.619,LINC02610,High_SAF
41452,chr2,238200000,238400000,0.619,HES6,High_SAF
41454,chr2,238200000,238400000,0.619,PER2,High_SAF
41456,chr2,238200000,238400000,0.619,TRAF3IP1,High_SAF
41458,chr2,238400000,238600000,0.4865,ASB1,High_SAF
41460,chr2,238400000,238600000,0.4865,LINC01107,High_SAF
41462,chr2,238800000,239000000,0.4195,TWIST2,High_SAF
41464,chr2,239000000,239200000,0.366,HDAC4,High_SAF
41465,chr2,239000000,239200000,0.366,HDAC4,High_SAF
41468,chr2,239000000,239200000,0.366,MGC16025,High_SAF
41470,chr2,239400000,239600000,0.322,HDAC4-AS1,Medium_SAF
41472,chr2,239600000,239800000,0.329,LOC150935,Medium_SAF
41474,chr2,240000000,240200000,0.3955,NDUFA10,High_SAF
41476,chr2,240000000,240200000,0.3955,OR6B2,High_SAF
41478,chr2,240000000,240200000,0.3955,COPS9,High_SAF
41480,chr2,240000000,240200000,0.3955,OTOS,High_SAF
41482,chr2,240400000,240600000,0.498,GPC1,High_SAF
41484,chr2,240400000,240600000,0.498,GPC1-AS1,High_SAF
41486,chr2,240400000,240600000,0.498,ANKMY1,High_SAF
41488,chr2,240400000,240600000,0.498,DUSP28,High_SAF
41490,chr2,240400000,240600000,0.498,RNPEPL1,High_SAF
41492,chr2,240400000,240600000,0.498,CAPN10-DT,High_SAF
41494,chr2,240400000,240600000,0.498,CAPN10,High_SAF
41496,chr2,240600000,240800000,0.539,GPR35,High_SAF
41498,chr2,240600000,240800000,0.539,AQP12B,High_SAF
41500,chr2,240600000,240800000,0.539,LOC285191,High_SAF
41502,chr2,240600000,240800000,0.539,AQP12A,High_SAF
41504,chr2,240600000,240800000,0.539,KIF1A,High_SAF
41505,chr2,240600000,240800000,0.539,KIF1A,High_SAF
41508,chr2,240800000,241000000,0.589,AGXT,High_SAF
41510,chr2,240800000,241000000,0.589,MAB21L4,High_SAF
41512,chr2,240800000,241000000,0.589,UICLM,High_SAF
41514,chr2,240800000,241000000,0.589,SNED1,High_SAF
41516,chr2,241000000,241200000,0.637,SNED1-AS1,High_SAF
41518,chr2,241000000,241200000,0.637,MTERF4,High_SAF
41520,chr2,241000000,241200000,0.637,PASK,High_SAF
41522,chr2,241000000,241200000,0.637,PPP1R7,High_SAF
41524,chr2,241000000,241200000,0.637,ANO7,High_SAF
41526,chr2,241200000,241400000,0.6765,HDLBP,High_SAF
41528,chr2,241200000,241400000,0.6765,SEPTIN2,High_SAF
41530,chr2,241200000,241400000,0.6765,FARP2,High_SAF
41532,chr2,241400000,241600000,0.6635,STK25,High_SAF
41534,chr2,241400000,241600000,0.6635,BOK,High_SAF
41536,chr2,241600000,241800000,0.6795,THAP4,High_SAF
41538,chr2,241600000,241800000,0.6795,ATG4B,High_SAF
41540,chr2,241600000,241800000,0.6795,DTYMK,High_SAF
41542,chr2,241600000,241800000,0.6795,ING5,High_SAF
41544,chr2,241600000,241800000,0.6795,D2HGDH,High_SAF
41546,chr2,241600000,241800000,0.6795,GAL3ST2,High_SAF
41548,chr2,241800000,242000000,0.5825,NEU4,High_SAF
41549,chr2,241800000,242000000,0.5825,NEU4,High_SAF
41551,chr2,241800000,242000000,0.5825,PDCD1,High_SAF
41552,chr2,241800000,242000000,0.5825,PDCD1,High_SAF
41554,chr2,241800000,242000000,0.5825,RTP5,High_SAF
41555,chr2,241800000,242000000,0.5825,RTP5,High_SAF
41557,chr2,241800000,242000000,0.5825,LINC01237,High_SAF
41558,chr2,241800000,242000000,0.5825,LINC01237,High_SAF
41560,chr2,241800000,242000000,0.5825,FAM240C,High_SAF
41561,chr2,241800000,242000000,0.5825,FAM240C,High_SAF
41563,chr2,241800000,242000000,0.5825,LINC01238,High_SAF
41564,chr2,241800000,242000000,0.5825,LINC01238,High_SAF
41566,chr2,242000000,242200000,0.479,LINC01881,High_SAF
41568,chr3,0,200000,0.0075,CHL1,Low_SAF
41570,chr3,400000,600000,0.004,LINC01266,Low_SAF
41572,chr3,1000000,1200000,0.004,CNTN6,Low_SAF
41574,chr3,1400000,1600000,0.004,RPL23AP38,Low_SAF
41576,chr3,2000000,2200000,0.0015,CNTN4,Low_SAF
41577,chr3,2000000,2200000,0.0015,CNTN4,Low_SAF
41578,chr3,2000000,2200000,0.0015,CNTN4,Low_SAF
41582,chr3,3000000,3200000,0.0105,IL5RA,Low_SAF
41584,chr3,3000000,3200000,0.0105,TRNT1,Low_SAF
41586,chr3,3000000,3200000,0.0105,CRBN,Low_SAF
41588,chr3,3600000,3800000,0.0095,LRRN1,Low_SAF
41590,chr3,4200000,4400000,0.0085,SETMAR,Low_SAF
41592,chr3,4400000,4600000,0.0245,SUMF1,Medium_SAF
41594,chr3,4400000,4600000,0.0245,ITPR1-DT,Medium_SAF
41596,chr3,4400000,4600000,0.0245,ITPR1,Medium_SAF
41598,chr3,4600000,4800000,0.021,EGOT,Low_SAF
41600,chr3,4800000,5000000,0.027,BHLHE40-AS1,Medium_SAF
41602,chr3,4800000,5000000,0.027,BHLHE40,Medium_SAF
41604,chr3,5000000,5200000,0.024,ARL8B,Medium_SAF
41606,chr3,5000000,5200000,0.024,EDEM1,Medium_SAF
41608,chr3,6800000,7000000,0.006,GRM7,Low_SAF
41610,chr3,8400000,8600000,0.0315,LMCD1,Medium_SAF
41612,chr3,8400000,8600000,0.0315,LMCD1-AS1,Medium_SAF
41613,chr3,8400000,8600000,0.0315,LMCD1-AS1,Medium_SAF
41616,chr3,8600000,8800000,0.056,SSUH2,Medium_SAF
41618,chr3,8600000,8800000,0.056,CAV3,Medium_SAF
41620,chr3,8600000,8800000,0.056,OXTR,Medium_SAF
41622,chr3,8800000,9000000,0.119,RAD18,Medium_SAF
41624,chr3,9000000,9200000,0.14,SRGAP3-AS2,Medium_SAF
41626,chr3,9200000,9400000,0.1965,THUMPD3,Medium_SAF
41627,chr3,9200000,9400000,0.1965,THUMPD3,Medium_SAF
41630,chr3,9200000,9400000,0.1965,THUMPD3-AS1,Medium_SAF
41632,chr3,9200000,9400000,0.1965,SETD5,Medium_SAF
41633,chr3,9200000,9400000,0.1965,SETD5,Medium_SAF
41636,chr3,9400000,9600000,0.293,LHFPL4,Medium_SAF
41638,chr3,9600000,9800000,0.317,MTMR14,Medium_SAF
41640,chr3,9600000,9800000,0.317,CPNE9,Medium_SAF
41642,chr3,9600000,9800000,0.317,BRPF1,Medium_SAF
41644,chr3,9600000,9800000,0.317,OGG1,Medium_SAF
41646,chr3,9600000,9800000,0.317,CAMK1,Medium_SAF
41648,chr3,9600000,9800000,0.317,TADA3,Medium_SAF
41650,chr3,9600000,9800000,0.317,ARPC4 ARPC4-TTLL3,Medium_SAF
41652,chr3,9800000,10000000,0.3695,TTLL3,High_SAF
41654,chr3,9800000,10000000,0.3695,RPUSD3,High_SAF
41656,chr3,9800000,10000000,0.3695,CIDEC,High_SAF
41658,chr3,9800000,10000000,0.3695,JAGN1,High_SAF
41660,chr3,9800000,10000000,0.3695,IL17RE,High_SAF
41662,chr3,9800000,10000000,0.3695,IL17RC,High_SAF
41664,chr3,9800000,10000000,0.3695,CRELD1,High_SAF
41666,chr3,9800000,10000000,0.3695,PRRT3-AS1,High_SAF
41668,chr3,9800000,10000000,0.3695,PRRT3,High_SAF
41670,chr3,9800000,10000000,0.3695,EMC3,High_SAF
41672,chr3,9800000,10000000,0.3695,EMC3-AS1,High_SAF
41674,chr3,10000000,10200000,0.396,FANCD2,High_SAF
41676,chr3,10000000,10200000,0.396,CIDECP1,High_SAF
41678,chr3,10000000,10200000,0.396,FANCD2OS,High_SAF
41680,chr3,10000000,10200000,0.396,BRK1,High_SAF
41682,chr3,10000000,10200000,0.396,VHL,High_SAF
41684,chr3,10000000,10200000,0.396,IRAK2,High_SAF
41686,chr3,10200000,10400000,0.305,TATDN2,Medium_SAF
41689,chr3,10200000,10400000,0.305,GHRL,Medium_SAF
41692,chr3,10200000,10400000,0.305,SEC13,Medium_SAF
41695,chr3,10400000,10600000,0.2095,ATP2B2,Medium_SAF
41697,chr3,10400000,10600000,0.2095,ATP2B2 ATP2B4,Medium_SAF
41699,chr3,10800000,11000000,0.1725,SLC6A11,Medium_SAF
41701,chr3,10800000,11000000,0.1725,SLC6A1,Medium_SAF
41703,chr3,11000000,11200000,0.1635,LOC101927467,Medium_SAF
41705,chr3,11000000,11200000,0.1635,HRH1,Medium_SAF
41707,chr3,11200000,11400000,0.1845,ATG7,Medium_SAF
41709,chr3,11400000,11600000,0.1855,VGLL4,Medium_SAF
41710,chr3,11400000,11600000,0.1855,VGLL4,Medium_SAF
41713,chr3,11800000,12000000,0.2005,TAMM41,Medium_SAF
41715,chr3,12000000,12200000,0.197,SYN2,Medium_SAF
41717,chr3,12000000,12200000,0.197,TIMP4,Medium_SAF
41719,chr3,12200000,12400000,0.2015,PPARG,Medium_SAF
41721,chr3,12400000,12600000,0.274,TSEN2,Medium_SAF
41723,chr3,12400000,12600000,0.274,MKRN2OS,Medium_SAF
41725,chr3,12400000,12600000,0.274,MKRN2,Medium_SAF
41727,chr3,12600000,12800000,0.3485,RAF1,High_SAF
41729,chr3,12600000,12800000,0.3485,TMEM40,High_SAF
41731,chr3,12600000,12800000,0.3485,CAND2,High_SAF
41733,chr3,12800000,13000000,0.3035,SNORA7A,Medium_SAF
41735,chr3,12800000,13000000,0.3035,RPL32,Medium_SAF
41737,chr3,12800000,13000000,0.3035,IQSEC1,Medium_SAF
41739,chr3,13400000,13600000,0.278,NUP210,Medium_SAF
41740,chr3,13400000,13600000,0.278,NUP210,Medium_SAF
41743,chr3,13400000,13600000,0.278,HDAC11-AS1,Medium_SAF
41744,chr3,13400000,13600000,0.278,HDAC11-AS1,Medium_SAF
41747,chr3,13400000,13600000,0.278,HDAC11,Medium_SAF
41749,chr3,13400000,13600000,0.278,FBLN2,Medium_SAF
41751,chr3,13800000,14000000,0.226,WNT7A,Medium_SAF
41753,chr3,13800000,14000000,0.226,FGD5P1,Medium_SAF
41755,chr3,13800000,14000000,0.226,TPRXL,Medium_SAF
41757,chr3,14000000,14200000,0.2315,CHCHD4,Medium_SAF
41759,chr3,14000000,14200000,0.2315,TMEM43,Medium_SAF
41761,chr3,14000000,14200000,0.2315,XPC-AS1,Medium_SAF
41763,chr3,14000000,14200000,0.2315,XPC,Medium_SAF
41765,chr3,14000000,14200000,0.2315,LSM3,Medium_SAF
41767,chr3,14400000,14600000,0.2285,SLC6A6,Medium_SAF
41769,chr3,14400000,14600000,0.2285,GRIP2,Medium_SAF
41771,chr3,14600000,14800000,0.241,CCDC174,Medium_SAF
41773,chr3,14600000,14800000,0.241,C3orf20,Medium_SAF
41775,chr3,14800000,15000000,0.2345,FGD5,Medium_SAF
41777,chr3,14800000,15000000,0.2345,FGD5-AS1,Medium_SAF
41779,chr3,14800000,15000000,0.2345,NR2C2,Medium_SAF
41781,chr3,15000000,15200000,0.2235,MRPS25,Medium_SAF
41783,chr3,15000000,15200000,0.2235,RBSN,Medium_SAF
41785,chr3,15200000,15400000,0.212,CAPN7,Medium_SAF
41787,chr3,15200000,15400000,0.212,SH3BP5,Medium_SAF
41789,chr3,15400000,15600000,0.1565,EAF1,Medium_SAF
41791,chr3,15400000,15600000,0.1565,METTL6,Medium_SAF
41793,chr3,15400000,15600000,0.1565,EAF1-AS1,Medium_SAF
41795,chr3,15400000,15600000,0.1565,COLQ,Medium_SAF
41797,chr3,15600000,15800000,0.108,HACL1,Medium_SAF
41799,chr3,15600000,15800000,0.108,BTD,Medium_SAF
41801,chr3,15600000,15800000,0.108,ANKRD28,Medium_SAF
41803,chr3,15800000,16000000,0.0945,GALNT15,Medium_SAF
41805,chr3,16000000,16200000,0.078,GALNT15 GALNTL5,Medium_SAF
41807,chr3,16200000,16400000,0.0625,DPH3,Medium_SAF
41809,chr3,16200000,16400000,0.0625,OXNAD1,Medium_SAF
41811,chr3,16200000,16400000,0.0625,RFTN1,Medium_SAF
41813,chr3,16600000,16800000,0.0345,DAZL,Medium_SAF
41814,chr3,16600000,16800000,0.0345,DAZL,Medium_SAF
41817,chr3,16800000,17000000,0.033,PLCL2,Medium_SAF
41818,chr3,16800000,17000000,0.033,PLCL2,Medium_SAF
41819,chr3,16800000,17000000,0.033,PLCL2,Medium_SAF
41823,chr3,16800000,17000000,0.033,MIR3714,Medium_SAF
41825,chr3,17000000,17200000,0.0295,PLCL2-AS1,Medium_SAF
41827,chr3,17400000,17600000,0.016,TBC1D5,Low_SAF
41829,chr3,17600000,17800000,0.015,LOC105376975,Low_SAF
41831,chr3,18200000,18400000,0.0105,SATB1,Low_SAF
41833,chr3,18400000,18600000,0.0085,SATB1 TBC1D5,Low_SAF
41835,chr3,18400000,18600000,0.0085,SATB1-AS1,Low_SAF
41837,chr3,18400000,18600000,0.0085,RAD23BP1,Low_SAF
41839,chr3,19000000,19200000,0.006,KCNH8,Low_SAF
41840,chr3,19000000,19200000,0.006,KCNH8,Low_SAF
41843,chr3,19800000,20000000,0.008,EFHB,Low_SAF
41845,chr3,19800000,20000000,0.008,RAB5A,Low_SAF
41847,chr3,19800000,20000000,0.008,RNU4-85P,Low_SAF
41849,chr3,20000000,20200000,0.009,PP2D1,Low_SAF
41851,chr3,20000000,20200000,0.009,KAT2B,Low_SAF
41853,chr3,20000000,20200000,0.009,SGO1-AS1,Low_SAF
41855,chr3,20000000,20200000,0.009,SGO1,Low_SAF
41857,chr3,21400000,21600000,0.003,ZNF385D-AS1,Low_SAF
41859,chr3,21600000,21800000,0.004,ZNF385D,Low_SAF
41861,chr3,23200000,23400000,0.015,UBE2E2,Low_SAF
41862,chr3,23200000,23400000,0.015,UBE2E2,Low_SAF
41863,chr3,23200000,23400000,0.015,UBE2E2,Low_SAF
41867,chr3,23800000,24000000,0.024,UBE2E1-AS1,Medium_SAF
41869,chr3,23800000,24000000,0.024,NKIRAS1,Medium_SAF
41871,chr3,23800000,24000000,0.024,RPL15,Medium_SAF
41873,chr3,23800000,24000000,0.024,NR1D2,Medium_SAF
41875,chr3,23800000,24000000,0.024,UBE2E1,Medium_SAF
41876,chr3,23800000,24000000,0.024,UBE2E1,Medium_SAF
41877,chr3,23800000,24000000,0.024,UBE2E1,Medium_SAF
41881,chr3,24000000,24200000,0.015,THRB,Low_SAF
41883,chr3,25000000,25200000,0.011,RARB,Low_SAF
41884,chr3,25000000,25200000,0.011,RARB,Low_SAF
41887,chr3,25600000,25800000,0.0085,TOP2B,Low_SAF
41889,chr3,25600000,25800000,0.0085,MIR4442 TOP2B,Low_SAF
41891,chr3,25600000,25800000,0.0085,NGLY1,Low_SAF
41893,chr3,25600000,25800000,0.0085,OXSM,Low_SAF
41894,chr3,25600000,25800000,0.0085,OXSM,Low_SAF
41897,chr3,25800000,26000000,0.002,LINC00692,Low_SAF
41900,chr3,26600000,26800000,0.007,LRRC3B,Low_SAF
41902,chr3,27000000,27200000,0.0085,NEK10,Low_SAF
41904,chr3,27400000,27600000,0.031,SLC4A7,Medium_SAF
41906,chr3,27400000,27600000,0.031,RNU1-96P,Medium_SAF
41908,chr3,27600000,27800000,0.019,LINC02084,Low_SAF
41910,chr3,27600000,27800000,0.019,EOMES,Low_SAF
41911,chr3,27600000,27800000,0.019,EOMES,Low_SAF
41914,chr3,28200000,28400000,0.0115,CMC1,Low_SAF
41915,chr3,28200000,28400000,0.0115,CMC1,Low_SAF
41918,chr3,28200000,28400000,0.0115,AZI2,Low_SAF
41920,chr3,28200000,28400000,0.0115,ZCWPW2,Low_SAF
41922,chr3,28400000,28600000,0.0075,RBMS3,Low_SAF
41923,chr3,28400000,28600000,0.0075,RBMS3,Low_SAF
41926,chr3,29200000,29400000,0.0135,RBMS3-AS3,Low_SAF
41928,chr3,29600000,29800000,0.012,RBMS3-AS2,Low_SAF
41930,chr3,30400000,30600000,0.021,LINC01985,Low_SAF
41931,chr3,30400000,30600000,0.021,LINC01985,Low_SAF
41933,chr3,30600000,30800000,0.0255,TGFBR2,Medium_SAF
41934,chr3,30600000,30800000,0.0255,TGFBR2,Medium_SAF
41935,chr3,30600000,30800000,0.0255,TGFBR2,Medium_SAF
41939,chr3,30800000,31000000,0.0335,GADL1,Medium_SAF
41941,chr3,31400000,31600000,0.053,STT3B,Medium_SAF
41942,chr3,31400000,31600000,0.053,STT3B,Medium_SAF
41945,chr3,31600000,31800000,0.116,OSBPL10,Medium_SAF
41947,chr3,31600000,31800000,0.116,OSBPL10-AS1,Medium_SAF
41949,chr3,31800000,32000000,0.096,ZNF860,Medium_SAF
41950,chr3,31800000,32000000,0.096,ZNF860,Medium_SAF
41951,chr3,31800000,32000000,0.096,ZNF860,Medium_SAF
41952,chr3,31800000,32000000,0.096,ZNF860,Medium_SAF
41957,chr3,32000000,32200000,0.1095,GPD1L,Medium_SAF
41959,chr3,32200000,32400000,0.134,CMTM8,Medium_SAF
41960,chr3,32200000,32400000,0.134,CMTM8,Medium_SAF
41962,chr3,32200000,32400000,0.134,CMTM7,Medium_SAF
41963,chr3,32200000,32400000,0.134,CMTM7,Medium_SAF
41964,chr3,32200000,32400000,0.134,CMTM7,Medium_SAF
41965,chr3,32200000,32400000,0.134,CMTM7,Medium_SAF
41968,chr3,32400000,32600000,0.1685,CMTM6,Medium_SAF
41970,chr3,32400000,32600000,0.1685,DYNC1LI1,Medium_SAF
41972,chr3,32600000,32800000,0.197,CNOT10,Medium_SAF
41973,chr3,32600000,32800000,0.197,CNOT10,Medium_SAF
41976,chr3,32600000,32800000,0.197,SUGT1P2,Medium_SAF
41978,chr3,32600000,32800000,0.197,RPL23AP43,Medium_SAF
41980,chr3,32800000,33000000,0.1855,TRIM71,Medium_SAF
41981,chr3,32800000,33000000,0.1855,TRIM71,Medium_SAF
41982,chr3,32800000,33000000,0.1855,TRIM71,Medium_SAF
41983,chr3,32800000,33000000,0.1855,TRIM71,Medium_SAF
41988,chr3,32800000,33000000,0.1855,CCR4,Medium_SAF
41990,chr3,33000000,33200000,0.137,SEC13P1,Medium_SAF
41991,chr3,33000000,33200000,0.137,SEC13P1,Medium_SAF
41993,chr3,33000000,33200000,0.137,GLB1 TMPPE,Medium_SAF
41994,chr3,33000000,33200000,0.137,GLB1 TMPPE,Medium_SAF
41996,chr3,33000000,33200000,0.137,CRTAP,Medium_SAF
41997,chr3,33000000,33200000,0.137,CRTAP,Medium_SAF
41999,chr3,33200000,33400000,0.1055,SUSD5,Medium_SAF
42001,chr3,33200000,33400000,0.1055,FBXL2,Medium_SAF
42003,chr3,33200000,33400000,0.1055,UBP1,Medium_SAF
42005,chr3,33400000,33600000,0.094,CLASP2,Medium_SAF
42006,chr3,33400000,33600000,0.094,CLASP2,Medium_SAF
42009,chr3,33600000,33800000,0.0825,PDCD6IP,Medium_SAF
42011,chr3,33600000,33800000,0.0825,PDCD6IP-DT,Medium_SAF
42013,chr3,33800000,34000000,0.0435,LINC01811,Medium_SAF
42015,chr3,35600000,35800000,0.023,ARPP21,Low_SAF
42017,chr3,36200000,36400000,0.0305,STAC,Medium_SAF
42019,chr3,36600000,36800000,0.047,DCLK3,Medium_SAF
42021,chr3,36800000,37000000,0.0775,TRANK1,Medium_SAF
42023,chr3,36800000,37000000,0.0775,EPM2AIP1,Medium_SAF
42025,chr3,36800000,37000000,0.0775,MLH1,Medium_SAF
42027,chr3,37000000,37200000,0.1335,LRRFIP2,Medium_SAF
42029,chr3,37200000,37400000,0.1355,GOLGA4,Medium_SAF
42030,chr3,37200000,37400000,0.1355,GOLGA4,Medium_SAF
42033,chr3,37200000,37400000,0.1355,GOLGA4-AS1,Medium_SAF
42035,chr3,37200000,37400000,0.1355,TCEA1P2,Medium_SAF
42037,chr3,37400000,37600000,0.123,ITGA9,Medium_SAF
42039,chr3,37800000,38000000,0.1525,CTDSPL,Medium_SAF
42041,chr3,37800000,38000000,0.1525,ITGA9-AS1,Medium_SAF
42043,chr3,37800000,38000000,0.1525,VILL,Medium_SAF
42045,chr3,38000000,38200000,0.2015,PLCD1,Medium_SAF
42047,chr3,38000000,38200000,0.2015,DLEC1,Medium_SAF
42049,chr3,38000000,38200000,0.2015,ACAA1,Medium_SAF
42051,chr3,38000000,38200000,0.2015,MYD88,Medium_SAF
42053,chr3,38000000,38200000,0.2015,OXSR1,Medium_SAF
42055,chr3,38200000,38400000,0.191,SLC22A13,Medium_SAF
42057,chr3,38200000,38400000,0.191,SLC22A14,Medium_SAF
42059,chr3,38200000,38400000,0.191,XYLB,Medium_SAF
42061,chr3,38400000,38600000,0.189,ACVR2B,Medium_SAF
42063,chr3,38400000,38600000,0.189,ACVR2B-AS1,Medium_SAF
42065,chr3,38400000,38600000,0.189,EXOG,Medium_SAF
42067,chr3,38600000,38800000,0.15,SCN5A,Medium_SAF
42069,chr3,39000000,39200000,0.1775,SCN11A,Medium_SAF
42071,chr3,39000000,39200000,0.1775,WDR48,Medium_SAF
42073,chr3,39000000,39200000,0.1775,GORASP1,Medium_SAF
42075,chr3,39000000,39200000,0.1775,TTC21A,Medium_SAF
42077,chr3,39000000,39200000,0.1775,CSRNP1,Medium_SAF
42079,chr3,39000000,39200000,0.1775,XIRP1,Medium_SAF
42081,chr3,39200000,39400000,0.1905,CX3CR1,Medium_SAF
42083,chr3,39200000,39400000,0.1905,CCR8,Medium_SAF
42085,chr3,39200000,39400000,0.1905,SLC25A38,Medium_SAF
42087,chr3,39400000,39600000,0.152,RPSA,Medium_SAF
42089,chr3,39400000,39600000,0.152,SNORA62,Medium_SAF
42091,chr3,39400000,39600000,0.152,MOBP,Medium_SAF
42093,chr3,39800000,40000000,0.111,MYRIP,Medium_SAF
42095,chr3,40200000,40400000,0.105,EIF1B-AS1,Medium_SAF
42097,chr3,40200000,40400000,0.105,EIF1B,Medium_SAF
42099,chr3,40200000,40400000,0.105,ENTPD3,Medium_SAF
42101,chr3,40400000,40600000,0.1315,ENTPD3-AS1,Medium_SAF
42103,chr3,40400000,40600000,0.1315,RPL14,Medium_SAF
42105,chr3,40400000,40600000,0.1315,ZNF619 ZNF620,Medium_SAF
42107,chr3,40400000,40600000,0.1315,ZNF620,Medium_SAF
42109,chr3,40400000,40600000,0.1315,ZNF621,Medium_SAF
42110,chr3,40400000,40600000,0.1315,ZNF621,Medium_SAF
42111,chr3,40400000,40600000,0.1315,ZNF621,Medium_SAF
42115,chr3,40400000,40600000,0.1315,EEF1GP3,Medium_SAF
42117,chr3,41000000,41200000,0.1215,CTNNB1,Medium_SAF
42118,chr3,41000000,41200000,0.1215,CTNNB1,Medium_SAF
42119,chr3,41000000,41200000,0.1215,CTNNB1,Medium_SAF
42120,chr3,41000000,41200000,0.1215,CTNNB1,Medium_SAF
42125,chr3,41600000,41800000,0.148,ULK4,Medium_SAF
42127,chr3,41800000,42000000,0.1805,RPL36P20,Medium_SAF
42129,chr3,42000000,42200000,0.238,TRAK1,Medium_SAF
42130,chr3,42000000,42200000,0.238,TRAK1,Medium_SAF
42131,chr3,42000000,42200000,0.238,TRAK1,Medium_SAF
42135,chr3,42200000,42400000,0.203,RNU4-78P,Medium_SAF
42137,chr3,42200000,42400000,0.203,CCK,Medium_SAF
42139,chr3,42400000,42600000,0.244,LYZL4,Medium_SAF
42141,chr3,42400000,42600000,0.244,RPL35AP8,Medium_SAF
42143,chr3,42400000,42600000,0.244,VIPR1,Medium_SAF
42145,chr3,42400000,42600000,0.244,SEC22C,Medium_SAF
42147,chr3,42400000,42600000,0.244,SS18L2,Medium_SAF
42149,chr3,42600000,42800000,0.2995,NKTR,Medium_SAF
42151,chr3,42600000,42800000,0.2995,ZBTB47,Medium_SAF
42153,chr3,42600000,42800000,0.2995,KLHL40,Medium_SAF
42155,chr3,42600000,42800000,0.2995,HHATL,Medium_SAF
42157,chr3,42600000,42800000,0.2995,CCDC13,Medium_SAF
42159,chr3,42600000,42800000,0.2995,CCDC13-AS1,Medium_SAF
42161,chr3,42600000,42800000,0.2995,CCDC13-AS2,Medium_SAF
42163,chr3,42800000,43000000,0.279,HIGD1A,Medium_SAF
42165,chr3,42800000,43000000,0.279,ACKR2,Medium_SAF
42167,chr3,42800000,43000000,0.279,ACKR2 KRBOX1,Medium_SAF
42169,chr3,42800000,43000000,0.279,CYP8B1,Medium_SAF
42171,chr3,42800000,43000000,0.279,ZNF662,Medium_SAF
42173,chr3,42800000,43000000,0.279,KRBOX1,Medium_SAF
42175,chr3,42800000,43000000,0.279,GASK1A,Medium_SAF
42177,chr3,43000000,43200000,0.2395,POMGNT2,Medium_SAF
42179,chr3,43200000,43400000,0.236,SNRK,Medium_SAF
42181,chr3,43600000,43800000,0.267,ANO10,Medium_SAF
42183,chr3,43600000,43800000,0.267,ABHD5,Medium_SAF
42185,chr3,44200000,44400000,0.383,TOPAZ1,High_SAF
42187,chr3,44200000,44400000,0.383,TCAIM,High_SAF
42189,chr3,44400000,44600000,0.4445,C3orf86P,High_SAF
42191,chr3,44400000,44600000,0.4445,LINC01988,High_SAF
42193,chr3,44400000,44600000,0.4445,ZNF445,High_SAF
42195,chr3,44400000,44600000,0.4445,ZNF852,High_SAF
42197,chr3,44400000,44600000,0.4445,ZKSCAN7,High_SAF
42199,chr3,44400000,44600000,0.4445,ZNF197,High_SAF
42201,chr3,44400000,44600000,0.4445,ZNF660,High_SAF
42203,chr3,44600000,44800000,0.46,ZNF35,High_SAF
42205,chr3,44600000,44800000,0.46,ZKSCAN7-AS1,High_SAF
42207,chr3,44600000,44800000,0.46,ZNF502,High_SAF
42209,chr3,44600000,44800000,0.46,ZNF501,High_SAF
42211,chr3,44600000,44800000,0.46,KIAA1143,High_SAF
42213,chr3,44600000,44800000,0.46,KIF15,High_SAF
42215,chr3,44800000,45000000,0.5565,MIR564,High_SAF
42217,chr3,44800000,45000000,0.5565,MIR564 TMEM42,High_SAF
42219,chr3,44800000,45000000,0.5565,TGM4,High_SAF
42221,chr3,44800000,45000000,0.5565,ZDHHC3,High_SAF
42223,chr3,44800000,45000000,0.5565,EXOSC7,High_SAF
42225,chr3,45000000,45200000,0.539,CLEC3B,High_SAF
42227,chr3,45000000,45200000,0.539,CDCP1,High_SAF
42229,chr3,45000000,45200000,0.539,RPS24P8,High_SAF
42231,chr3,45200000,45400000,0.5395,TMEM158,High_SAF
42233,chr3,45200000,45400000,0.5395,LARS2,High_SAF
42234,chr3,45200000,45400000,0.5395,LARS2,High_SAF
42237,chr3,45400000,45600000,0.5505,LARS2-AS1,High_SAF
42238,chr3,45400000,45600000,0.5505,LARS2-AS1,High_SAF
42241,chr3,45400000,45600000,0.5505,LIMD1,High_SAF
42243,chr3,45600000,45800000,0.5875,LIMD1-AS1,High_SAF
42245,chr3,45600000,45800000,0.5875,SACM1L,High_SAF
42247,chr3,45600000,45800000,0.5875,SLC6A20,High_SAF
42249,chr3,45800000,46000000,0.556,LZTFL1,High_SAF
42251,chr3,45800000,46000000,0.556,CCR9,High_SAF
42253,chr3,45800000,46000000,0.556,CXCR6,High_SAF
42255,chr3,45800000,46000000,0.556,FYCO1,High_SAF
42257,chr3,45800000,46000000,0.556,LOC105377063,High_SAF
42259,chr3,46000000,46200000,0.536,XCR1,High_SAF
42261,chr3,46000000,46200000,0.536,CCR3,High_SAF
42263,chr3,46200000,46400000,0.5015,CCR1,High_SAF
42265,chr3,46200000,46400000,0.5015,CCR2,High_SAF
42267,chr3,46200000,46400000,0.5015,CCR5,High_SAF
42269,chr3,46400000,46600000,0.5875,CCR5AS,High_SAF
42271,chr3,46400000,46600000,0.5875,CCRL2,High_SAF
